date,00:00:00,01:00:00,02:00:00,03:00:00,04:00:00,05:00:00,06:00:00,07:00:00,08:00:00,09:00:00,10:00:00,11:00:00,12:00:00,13:00:00,14:00:00,15:00:00,16:00:00,17:00:00,18:00:00,19:00:00,20:00:00,21:00:00,22:00:00,23:00:00
2019-10-04,751.0,636.0,557.2,492.0,460.8,442.0,406.8,409.8,466.0,530.6,602.0,614.6,643.6,685.0,657.4,639.8,652.8,607.8,699.4,770.8,770.2,785.6,871.6,876.0
2019-10-05,811.8,733.0,597.6,521.8,533.8,481.33,434.2,404.6,477.0,512.2,554.4,560.0,520.0,569.0,532.0,587.0,558.0,605.0,610.0,672.0,710.0,716.0,690.0,718.8
2019-10-06,698.6,602.4,486.8,423.8,385.2,377.8,351.8,348.2,389.2,480.6,485.4,517.0,613.6,553.2,581.4,587.8,578.4,606.8,736.6,781.0,811.2,854.6,920.4,852.8
2019-10-07,825.0,717.6,541.2,428.2,421.8,407.4,396.6,405.6,494.8,502.4,558.0,684.4,618.4,665.6,566.4,671.2,718.0,698.4,775.6,932.2,1069.2,1123.0,1126.2,1117.6
2019-10-08,976.4,667.4,534.2,417.4,373.2,386.2,394.6,431.8,723.4,751.6,677.6,659.4,703.6,738.8,634.13,614.2,670.4,696.8,906.4,959.6,1056.2,1183.6,1215.4,1195.4
2019-10-09,1000.8,684.8,509.2,363.8,317.4,421.4,377.8,424.4,773.6,740.2,726.0,663.0,735.0,739.0,671.0,739.0,796.0,853.0,953.0,1158.0,1220.8,1203.2,1289.8,1257.0
2019-10-10,1012.4,728.8,516.6,425.4,349.0,398.0,400.0,401.6,706.0,776.4,629.2,718.0,824.8,809.4,686.2,664.4,814.0,831.4,1059.0,1248.0,1276.8,1309.4,1331.4,1399.4
2019-10-11,1145.2,896.6,621.2,521.8,460.6,511.6,455.0,481.4,753.8,769.2,788.6,696.0,756.2,784.6,741.2,704.0,791.8,787.0,941.6,1055.4,1026.0,1137.4,1284.6,1247.4
2019-10-12,1079.87,835.6,598.4,534.8,434.0,517.4,454.2,449.4,674.33,798.8,731.6,789.6,808.0,812.8,731.4,768.2,690.6,777.6,912.4,1084.2,1073.2,1102.0,1178.0,1174.0
2019-10-13,994.8,791.6,588.0,505.0,462.8,476.6,429.6,429.0,557.4,653.8,726.4,717.2,815.4,787.2,741.6,815.0,837.0,805.4,994.0,1156.0,1242.0,1256.0,1298.0,1256.8
2019-10-14,1151.0,824.4,606.6,531.4,446.0,477.2,478.6,457.4,797.0,817.0,724.2,680.8,768.6,738.0,640.4,646.8,685.4,,933.6,1009.8,1129.6,1275.2,1300.4,1282.2
2019-10-15,1032.4,741.8,514.6,427.47,407.4,429.0,414.6,397.2,698.8,761.0,758.6,644.8,709.0,739.2,603.9,573.8,592.0,737.4,968.8,1054.2,1160.4,1225.8,1326.0,1273.4
2019-10-16,1092.0,769.4,556.6,406.67,351.16,395.4,392.4,417.4,775.8,803.4,825.0,749.6,790.2,774.0,688.4,730.4,697.8,828.4,969.0,1117.2,1195.8,1248.6,1272.2,1345.3
2019-10-17,1091.1,767.45,544.1,430.8,357.5,393.6,424.4,373.35,773.6,774.4,796.4,721.8,794.0,802.4,671.0,657.8,639.8,723.0,974.6,1124.4,1155.2,1291.6,1338.4,1254.2
2019-10-18,1128.6,811.2,543.0,416.0,362.4,439.4,384.2,428.4,760.6,801.8,861.2,729.6,817.4,792.6,714.2,713.8,753.4,743.2,842.8,1020.2,982.2,1067.2,1240.2,1198.0
2019-10-19,1045.6,779.6,549.6,460.8,443.6,440.8,407.0,404.8,540.2,644.8,761.6,840.6,898.0,819.8,661.2,700.0,796.4,777.8,966.6,1068.8,1087.2,1061.0,1203.8,1086.6
2019-10-20,951.0,748.2,575.8,489.2,400.4,432.6,406.4,405.4,577.4,659.4,759.0,790.8,933.0,811.4,755.6,787.6,872.6,846.2,980.2,1098.2,1150.0,1217.6,1265.8,1330.0
2019-10-21,1042.8,811.6,574.6,449.0,422.6,456.6,441.8,424.4,850.0,744.6,812.4,680.0,800.6,731.6,644.6,647.2,695.04,724.4,874.0,1073.2,1125.4,1210.2,1415.6,1399.8
2019-10-22,1113.8,758.2,569.6,444.2,390.8,411.4,376.4,441.8,821.0,757.6,826.0,667.4,810.6,747.4,654.4,642.8,647.4,697.4,1052.2,1155.6,1202.6,1233.0,1358.2,1375.4
2019-10-23,1060.0,789.6,546.4,411.8,406.2,428.0,400.2,414.8,849.6,754.6,753.6,692.6,816.4,760.8,733.0,706.2,698.0,809.0,1005.0,1075.0,1197.0,1212.0,1315.0,1374.2
2019-10-24,1118.6,808.6,577.8,442.8,349.4,406.6,409.0,407.8,803.2,801.6,801.0,645.8,764.0,794.0,643.0,642.0,690.6,738.0,970.0,1101.8,1166.6,1218.8,1239.6,1292.4
2019-10-25,1026.2,745.4,526.8,435.6,410.2,428.4,375.4,405.2,758.6,770.4,776.8,668.2,786.0,752.0,648.0,681.0,717.4,735.0,901.2,942.0,969.0,1020.4,1085.8,1111.6
2019-10-26,971.8,675.2,543.8,467.4,383.6,400.2,429.6,426.0,585.0,654.0,684.0,674.2,809.8,708.0,714.0,669.8,770.2,800.2,945.0,962.8,959.6,1035.6,1158.8,1076.33
2019-10-27,940.6,703.6,575.13,454.8,387.8,430.07,398.8,405.13,528.0,618.4,685.0,657.1,782.3,806.2,738.1,757.4,873.6,882.0,1010.8,1197.4,1220.4,1276.07,1342.4,1366.8
2019-10-28,1110.4,736.8,551.8,449.6,395.8,425.6,405.0,450.0,755.6,825.2,725.2,740.4,762.0,736.4,698.6,644.2,715.4,799.0,1010.0,1058.0,1203.0,1335.0,1402.0,1471.8
2019-10-29,1200.4,766.4,545.0,460.0,404.0,404.0,440.0,409.0,759.0,818.0,812.8,728.6,869.6,720.4,701.8,659.4,682.6,749.87,985.8,1197.0,1270.75,1257.0,1358.2,1495.6
2019-10-30,1205.6,796.8,594.4,509.8,388.8,462.6,407.6,426.0,838.8,880.8,823.2,741.4,815.2,,,,,,,,,,,
2019-10-31,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-01,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-02,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-03,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-04,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-05,,,,,,,,,728.55,703.18,769.97,595.51,721.18,648.13,561.61,534.05,605.87,627.78,891.96,1002.32,1042.83,1087.96,1197.22,1213.99
2019-11-06,957.43,666.05,459.59,364.38,320.81,383.16,348.15,347.82,746.39,724.4,684.79,617.62,674.9,679.29,604.14,641.84,692.7,685.13,921.91,883.43,980.75,1030.99,1152.15,1151.36
2019-11-07,969.71,602.85,497.43,371.46,336.2,371.18,354.77,362.81,680.84,693.55,693.03,607.09,728.43,675.19,636.35,564.83,593.24,666.65,806.82,1003.25,1016.17,1056.99,1060.85,1132.16
2019-11-08,909.49,634.67,489.64,392.99,319.43,349.6,368.15,391.61,730.44,651.59,721.66,580.42,711.38,621.27,632.23,575.16,570.81,632.25,795.21,859.86,898.74,935.81,961.67,1006.33
2019-11-09,810.76,667.34,516.63,380.85,346.48,344.21,348.8,361.55,526.02,651.35,651.68,714.28,722.23,679.94,659.55,649.44,685.6,667.78,738.51,884.74,891.0,891.88,977.63,975.44
2019-11-10,867.39,642.29,506.68,440.48,373.83,343.62,380.2,322.68,482.03,640.6,565.27,684.25,831.52,706.86,731.66,713.87,730.34,768.67,939.14,929.85,1003.94,1019.66,1069.57,1043.94
2019-11-11,731.23,734.81,590.51,422.98,337.69,366.21,400.78,364.59,733.84,745.38,671.66,651.1,778.6,622.14,553.43,584.34,596.78,657.35,888.18,944.74,1033.87,1106.63,1246.96,1178.82
2019-11-12,960.35,693.41,514.2,387.73,329.8,367.15,352.74,398.6,716.62,763.82,714.1,597.54,785.5,700.61,595.48,636.53,635.08,675.91,881.03,953.32,1049.13,1062.22,1192.62,1243.94
2019-11-13,1023.95,687.44,491.68,361.61,319.7,369.18,355.79,346.78,747.58,746.9,717.34,601.63,724.21,662.93,600.45,605.22,647.51,672.03,902.3,953.46,1077.98,1100.81,1159.05,1274.69
2019-11-14,966.72,727.28,529.42,405.4,343.24,384.44,378.34,373.41,713.83,778.52,780.12,665.48,733.77,674.54,564.05,611.03,592.38,708.58,896.98,969.35,1087.61,1165.98,1239.13,1218.55
2019-11-15,1038.81,738.06,530.75,413.84,383.81,407.66,361.82,394.82,823.71,776.01,753.58,655.33,751.09,706.97,627.09,564.17,636.2,726.54,887.39,945.22,925.21,992.25,1084.07,1068.69
2019-11-16,936.0,671.74,531.87,377.86,359.61,403.64,376.31,374.1,492.15,595.88,692.23,632.06,826.03,744.92,656.8,702.43,739.94,733.12,850.51,901.98,950.61,913.51,968.4,973.73
2019-11-17,872.36,697.66,497.82,424.62,340.2,372.23,344.17,315.21,454.33,601.18,599.96,635.49,765.52,774.43,644.12,749.55,726.76,804.27,956.3,1018.87,988.69,1051.13,1163.49,1119.39
2019-11-18,991.27,742.81,518.44,406.17,330.84,407.77,340.02,374.2,702.49,765.51,730.99,708.31,824.76,697.58,642.11,625.87,610.62,736.72,961.18,1026.78,1112.35,1194.76,1316.92,1314.95
2019-11-19,1128.43,773.99,540.94,425.81,396.33,408.88,411.22,429.91,806.11,832.98,835.38,724.49,853.93,829.73,665.52,709.05,643.09,777.51,932.59,1132.3,1253.08,1383.57,1515.91,1499.25
2019-11-20,1185.9,861.47,582.35,481.78,399.7,418.21,445.12,416.71,829.95,912.28,821.47,764.62,844.3,817.63,783.25,715.38,785.48,907.08,1006.8,1068.05,1217.55,1257.61,1388.75,1479.94
2019-11-21,1242.46,848.85,613.64,490.99,409.18,438.3,420.5,447.37,787.24,859.18,761.23,704.04,805.66,766.76,621.1,641.37,653.78,727.7,911.33,1071.81,1141.56,1214.72,1366.53,1445.29
2019-11-22,1212.39,823.7,598.47,434.52,397.27,449.44,403.63,424.03,807.03,824.07,793.26,726.46,751.03,777.72,668.72,627.94,744.15,817.09,1023.86,983.63,993.6,999.2,1110.56,1164.44
2019-11-23,1023.19,770.37,569.06,461.68,404.81,410.05,397.19,388.17,544.99,697.99,667.26,629.62,841.43,791.4,667.36,735.99,752.06,803.82,918.89,970.67,938.81,1034.36,1082.52,1080.0
2019-11-24,979.93,761.46,530.67,405.82,356.02,385.01,343.56,410.65,551.22,623.99,751.78,696.66,890.1,769.94,689.77,793.4,789.83,867.89,992.89,1045.09,1030.87,1113.67,1182.98,1130.12
2019-11-25,1009.87,713.47,515.65,378.2,311.05,357.62,396.47,373.41,781.03,847.37,802.76,710.39,835.56,738.46,668.51,676.38,754.83,862.45,1067.8,1142.63,1184.43,1281.08,1357.52,1390.36
2019-11-26,1223.94,891.95,635.24,470.45,414.85,443.0,419.51,473.53,857.84,863.22,877.97,794.08,876.96,768.03,752.12,732.72,830.12,916.29,1086.57,1180.92,1222.02,1323.55,1454.31,1536.88
2019-11-27,1250.19,910.48,627.78,516.78,421.59,480.91,463.65,441.77,859.91,943.36,914.88,779.12,911.14,908.55,888.73,932.18,949.13,1143.82,1109.84,1275.13,1455.2,1461.86,1562.14,1579.18
2019-11-28,1361.91,1006.57,716.98,540.0,486.28,532.83,522.18,549.9,849.21,999.93,918.81,802.93,878.16,957.8,771.45,810.89,886.13,998.54,1128.99,1262.89,1449.1,1559.96,1662.83,1633.9
2019-11-29,1434.13,1030.13,732.09,573.83,493.74,514.34,555.75,538.22,826.29,819.18,726.49,599.34,730.67,737.82,636.88,688.46,717.8,710.04,891.54,945.13,901.22,984.86,1067.62,1079.77
2019-11-30,1006.31,719.4,562.69,451.08,373.25,409.03,405.61,383.58,540.98,,739.87,699.63,798.86,782.54,736.54,808.26,801.34,840.5,948.13,940.17,922.8,939.7,947.67,924.0
2019-12-01,834.35,623.15,498.83,428.31,369.43,389.72,407.75,384.95,477.95,686.11,718.66,737.86,814.96,883.36,833.0,889.28,884.36,933.77,1073.32,1089.79,1031.19,1138.49,1155.91,1149.05
2019-12-02,1059.09,792.16,538.58,445.25,371.33,429.75,431.52,428.69,763.6,867.32,851.67,735.34,812.44,727.67,628.72,605.81,711.07,724.91,856.92,985.59,1013.16,1111.38,1215.62,1248.9
2019-12-03,1108.1,790.02,543.41,433.69,386.89,422.42,419.95,459.71,736.43,845.37,859.92,709.54,772.21,776.68,639.4,682.22,750.39,756.86,974.78,1060.11,1077.29,1151.18,,1839.74
2019-12-04,1620.29,1153.64,829.77,656.41,562.66,570.88,550.91,579.28,1037.49,1102.47,1019.9,983.39,1078.31,1018.74,988.88,1011.9,1075.09,1126.29,1337.26,1517.82,1568.78,1692.63,1814.46,1755.42
2019-12-05,1522.77,1056.99,797.69,647.21,548.78,554.15,538.62,553.19,935.56,1040.07,1056.45,903.67,1032.52,954.33,795.3,874.63,875.57,988.95,1197.52,1318.08,1463.83,1655.18,1710.8,1810.27
2019-12-06,1576.28,1088.25,839.57,602.36,538.67,562.92,530.52,600.89,906.47,1068.39,1060.7,939.21,1010.25,1081.51,986.78,959.93,1008.96,1055.88,1197.12,1297.25,1387.11,1510.23,1502.91,1648.63
2019-12-07,1534.06,1133.69,925.16,714.53,638.68,592.07,635.87,643.09,768.56,891.21,893.08,925.4,1097.55,1000.74,1011.36,946.14,1061.39,1072.88,1255.09,1432.63,1348.96,1547.38,1608.52,1553.26
2019-12-08,1370.6,1104.68,903.12,688.01,602.79,580.15,584.75,585.89,712.75,872.1,905.9,924.55,1011.2,1095.38,977.2,1087.44,1181.44,1152.53,1410.09,1468.36,1542.03,1658.45,1703.05,1750.12
2019-12-09,1654.8,1134.87,851.45,620.62,553.49,589.6,555.97,586.01,1035.62,1107.66,1055.9,900.63,1014.28,912.76,796.69,762.53,843.79,944.74,1155.88,1304.89,1447.88,1547.8,1732.65,1750.75
2019-12-10,1569.06,1173.54,809.04,613.42,515.06,541.02,529.39,560.12,942.42,1038.76,1001.73,869.11,1034.73,870.37,740.82,766.48,835.69,877.85,1169.91,1308.75,1401.89,1522.94,1745.78,1767.92
2019-12-11,1461.59,1053.31,730.04,586.98,496.18,494.97,502.79,506.63,993.49,1055.93,927.52,894.64,1046.01,981.6,839.15,893.13,887.25,978.57,1177.94,1398.37,1379.71,1433.17,1573.62,1648.09
2019-12-12,1410.37,1055.56,726.89,558.37,483.22,506.2,519.63,551.61,890.7,979.26,995.72,853.71,956.11,926.65,827.33,778.39,839.92,931.11,1174.26,1308.23,1352.2,1475.07,1565.86,1663.28
2019-12-13,1421.16,1030.44,735.55,582.58,473.18,501.9,506.06,515.0,942.79,1009.9,932.91,808.75,959.05,903.71,803.34,744.79,785.59,844.51,1024.24,1176.58,1215.6,1369.8,1369.67,1399.19
2019-12-14,1208.14,970.35,739.77,550.93,467.07,498.59,477.96,432.3,717.59,814.02,864.76,779.48,920.37,898.76,829.75,886.64,923.87,919.78,1120.55,1139.45,1130.32,1185.43,1229.12,1204.53
2019-12-15,1158.16,903.06,761.46,562.6,453.6,482.37,445.77,444.48,631.01,749.38,777.88,796.22,857.01,893.91,838.16,930.01,977.04,961.94,1119.22,1195.26,1185.97,1330.99,1326.52,1396.63
2019-12-16,1258.26,993.24,684.64,482.1,451.01,464.29,450.81,455.42,781.16,882.3,812.33,761.99,819.98,761.96,635.98,627.08,731.75,783.77,1012.46,1144.03,1173.01,1201.08,1207.01,1292.56
2019-12-17,1100.49,803.79,613.1,469.84,390.49,435.2,391.19,400.44,804.19,909.2,892.11,791.72,885.6,814.88,740.6,777.61,827.84,983.9,1094.17,1159.96,1188.1,1299.86,1398.78,1387.68
2019-12-18,1265.31,901.92,598.0,484.06,424.49,463.12,475.5,462.15,852.26,987.56,902.96,803.06,977.31,974.46,898.44,861.75,941.14,1025.12,1148.77,1230.69,1334.76,1370.61,1494.43,1550.06
2019-12-19,1348.64,1015.37,733.33,573.09,502.61,525.86,523.2,494.19,880.41,1029.46,986.32,954.22,1005.04,1010.8,890.73,878.14,1053.14,1044.78,1238.81,1337.84,1357.77,1438.49,1599.33,1644.74
2019-12-20,1395.41,1089.37,772.41,616.33,537.91,520.72,551.73,544.08,962.63,1101.33,994.12,949.61,1027.4,1081.21,904.65,952.01,1025.38,1076.78,1194.2,1254.96,1286.8,1394.58,1426.72,1546.35
2019-12-21,1342.61,1061.62,810.38,677.35,607.61,580.49,557.51,523.76,615.32,828.81,893.36,884.36,987.03,990.74,982.04,1042.14,1089.46,1072.83,1110.62,1234.33,1250.6,1324.27,1366.03,1414.15
2019-12-22,1232.29,1061.02,760.71,638.84,511.27,567.59,525.67,494.7,658.59,763.85,855.27,856.09,1002.35,1013.71,920.95,991.0,1059.11,1080.36,1235.03,1353.55,1318.98,1416.31,1541.71,1453.9
2019-12-23,1375.41,1030.21,725.74,569.82,570.08,534.12,535.12,475.35,856.05,999.57,964.54,828.06,902.0,860.57,785.24,794.34,869.14,962.75,1175.47,1294.12,1278.57,1483.95,1449.34,1493.98
2019-12-24,1350.88,997.94,685.98,543.81,501.42,501.18,484.42,509.64,872.88,1008.27,1024.26,888.58,1058.21,986.49,898.05,915.43,935.6,960.37,1177.95,1163.86,1206.43,1314.74,1434.12,1510.77
2019-12-25,1341.44,992.44,746.05,590.07,500.11,504.21,475.24,486.29,873.05,961.27,926.24,824.68,950.41,914.19,894.38,863.07,944.47,923.5,1102.75,1225.52,1230.96,1338.45,1370.87,1474.95
2019-12-26,1255.75,973.29,682.05,540.61,490.99,496.21,468.2,475.97,855.39,1019.79,973.02,880.87,977.16,920.52,890.61,872.19,983.31,1044.8,1225.38,1297.62,1323.61,1411.52,1508.75,1550.88
2019-12-27,1402.01,981.36,782.37,632.95,492.91,529.64,535.73,531.25,916.03,1025.9,1045.73,924.81,1068.11,1017.44,887.87,920.14,981.72,969.74,1198.49,1263.92,1355.35,1440.74,1547.55,1581.75
2019-12-28,1393.86,1052.86,811.61,604.93,510.17,510.07,522.1,540.54,794.03,1037.94,926.27,960.47,1054.78,1012.8,929.28,964.88,1053.77,1034.39,1208.16,1242.58,1230.52,1291.88,1410.47,1463.44
2019-12-29,1306.88,1014.62,732.88,602.04,505.86,507.72,502.84,475.15,698.53,997.27,890.14,900.79,1022.64,967.59,955.12,996.15,1105.32,1059.16,1170.51,1223.74,1171.69,1287.6,1330.52,1318.1
2019-12-30,1184.47,968.39,716.4,588.42,526.41,509.4,534.35,503.54,733.55,983.69,923.18,844.1,947.96,899.02,882.88,867.96,,,,1183.43,1130.55,1237.87,1404.25,1495.31
2019-12-31,1280.82,995.99,734.65,589.75,545.72,516.9,548.06,556.7,856.7,1017.71,1003.89,976.69,1009.29,1003.63,972.78,996.2,1068.8,965.31,1067.57,1123.57,1114.44,1186.7,1169.21,1209.52
2020-01-01,1172.87,,,,,,,,,,,,,,,,,,,,,,,
